"","Sample_01","Sample_02","Sample_03","Sample_04","Sample_05","Sample_06","Sample_07","Sample_08","Sample_09","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","GeneID","clust"
"Lsat_1_v5_gn_0_10341",0.336149522102341,-0.292360422683704,-1.2258191964296,-0.256432871774692,-0.467982747712619,-0.517611811806716,0.505789792566169,-0.521827198373294,-0.716738517489034,0.821704314061105,-0.682751723326753,-0.0532019964608333,-0.26288060111241,-0.493083405856254,-1.57303707520378,-2.07756898327699,-0.121057561807563,-0.22074694432221,1.15706386323292,2.28172361858607,2.47000352475843,1.1956469679996,0.825454086706507,-1.26669222770307,0.270942633211795,0.864222782700025,1.34720619714323,0.300907846257832,0.305010700940525,0.0820619755548327,-0.964639569440803,-0.139439580178719,-1.47376934388702,-0.287941459490482,-0.139509849339108,0.991205261854278,"Lsat_1_v5_gn_0_10341","Cluster_02"
"Lsat_1_v5_gn_0_10441",0.105272750790943,-0.413292938657889,-1.73446639598745,-0.274460633509703,-0.161192508535708,0.0505312566891623,0.398946161342132,-0.965522745029373,-1.50448690578337,-0.282192712781032,0.482171042409916,-0.772933477411653,-0.0181593325353373,-1.20162192861443,-0.866457844383074,-0.987267588934314,0.346824418519704,0.318765907101797,2.10136176743434,2.23756223603938,1.99606351630166,1.78290845467323,0.44556008409171,-1.00003707677991,0.140442680825658,0.428645502862366,1.57615043043635,-0.526863748025988,-1.34784168540339,-0.540297757860139,-0.0747637143955692,-0.274606689728246,-0.518923453743701,-0.20793358240718,0.662359193420212,0.599757317568885,"Lsat_1_v5_gn_0_10441","Cluster_02"
"Lsat_1_v5_gn_0_10481",-0.215736379851039,-0.537216007022412,-0.674469568222444,-0.653959983485996,0.0931268916949544,-0.663563247837234,0.433523608893115,-0.258061324127628,-1.18224775585677,0.012574488783658,-0.514789336686865,-1.02129914359405,-0.57222286792251,-0.279941815680603,-1.05395052480976,-1.23561639659513,0.1372734653306,0.653503208649351,2.10358512586419,1.29833088851635,1.99414569323739,1.84620767706687,1.04042693339098,-0.366888051816633,0.646498422776331,1.58599831128369,1.90114614002809,-1.20924346341944,-0.883173090184722,-1.0278248527522,-0.873575273152922,0.31091436353354,-0.937175197812936,-0.58053014297355,0.428801570817736,0.25542763393807,"Lsat_1_v5_gn_0_10481","Cluster_02"
"Lsat_1_v5_gn_0_10501",0.640622650231506,-0.0751573583307531,-0.561987233697263,-1.20532471028505,-0.790551234123754,-1.2732435695347,0.0321811877456491,-0.286286226855899,-1.59214452081977,0.0755351759850251,-0.899386992769362,-0.76599355339243,-0.498576256420572,-0.244616235555446,-0.591267064298063,-0.32854047863774,0.769326321548392,0.591873611537294,2.58197305601317,1.40061265579744,2.02817326361872,1.2600886054142,0.446841350416843,-0.621424515453709,0.980192294914971,1.81500907325051,1.32961292230059,0.478813420870246,-1.10117523433982,-1.15871111794168,-0.534129439934227,-0.512927508220812,-0.411277602724101,-0.547070793251972,-0.147507823139625,-0.283556119917825,"Lsat_1_v5_gn_0_10501","Cluster_02"
"Lsat_1_v5_gn_0_10520",0.0781518196998482,-0.336666122115548,-1.26561418604256,-0.632138984856311,-0.330654738682438,-1.08852801496704,0.322946734907182,-1.13079270009797,-1.39344845823104,0.328701500464403,-0.0829606155165184,0.152525229710127,0.516098216160815,-0.950949371302998,-1.33999503258104,-1.00819041053665,0.273090256943699,0.78977505088708,1.14883938893381,2.10620268722283,1.63137091494452,1.78746278619493,0.502394949657671,-0.905425635986412,0.053797087061393,1.45605538056209,2.26779815475675,-0.348990846324738,-0.0389468334539358,-1.29416654051629,-0.242685939766095,-0.451403275312121,-0.696537724670633,-0.616188864443051,-0.0124489583594383,0.751523095655705,"Lsat_1_v5_gn_0_10520","Cluster_02"
"Lsat_1_v5_gn_0_10780",-0.119042048885557,-1.4375611997257,-1.64879081260802,-1.39213197666566,0.195892659902423,-0.445969350247122,-0.671990522385939,0.746556450204112,0.157037639619537,-0.237942273380981,-1.10233708297121,-1.20963870472355,-2.04892111574711,-0.460567275111966,-0.903770416389923,-0.212545972890676,0.118986019963342,-1.19560736330871,1.8472712105841,0.536614118514211,1.16058452321244,1.07028681674825,1.59121860210566,0.991820489687243,0.480920358419249,1.9690471547553,0.625147858922067,1.25950298128616,-0.162893865819229,0.0699958630280732,-0.491401951061436,0.148357470508427,-0.509781936244868,0.509076173079114,0.949564565848536,-0.176987088220646,"Lsat_1_v5_gn_0_10780","Cluster_02"
"Lsat_1_v5_gn_0_11741",1.20838500617185,0.604358704194958,-0.601899823035159,-0.535944278501324,-0.117516445758473,-1.44727253217798,-0.698666740620214,0.0663892058666298,-0.739980193888771,1.19242897599822,0.454594146233803,-1.1416283344981,-0.781805106709455,-0.00955996428831778,-1.26068623432567,-0.474577116176205,-0.114897877247092,-1.37569375050846,1.89041852271577,1.73978782881117,0.478097313480078,0.758807079318345,1.46660070507323,-1.26154530873924,-0.617635662735303,1.08440010462012,0.144706664197857,1.87816973375247,1.37633464048471,-0.280149427623695,-0.19297842441797,0.502394824652857,-1.43115377827076,-0.880448312678416,-0.00202739763366665,-0.87980674573777,"Lsat_1_v5_gn_0_11741","Cluster_02"
"Lsat_1_v5_gn_0_12040",1.20376369428451,-0.373054699523793,-0.19048042318928,-0.702358080099182,-0.679715657824051,-1.75677837806903,-0.982053062720773,0.478344153345161,0.839442140263074,0.441647742919995,-0.26366601296292,-1.23926237421973,-1.18494269503012,0.390205226898174,0.267322132128861,0.640021574002006,1.03229684317466,-0.30474458555384,2.03412874657536,0.611798869359057,1.07184885712571,1.08217522952905,1.3684570025638,0.0115673221517291,0.0302548479186769,1.4311156921034,-0.823112767091926,0.966280311536542,-0.721106942249198,-0.595351895758891,-1.1556871767099,-0.890427081752967,-2.07765204017078,0.827878664748853,0.543797919451032,-1.33195309715331,"Lsat_1_v5_gn_0_12040","Cluster_02"
"Lsat_1_v5_gn_0_14580",0.0883829209125152,-1.20891263606144,-0.685479182990959,-0.776907790711929,0.226425039632133,-1.53943000279396,0.178838127914395,-0.105299435847364,0.182416970051962,-0.0261389338134475,-0.784524175959899,0.655184540831243,-0.230544360723911,-0.230023676544472,-1.92804232859992,-0.161400080415772,-0.474122020357417,-0.0340074341893511,1.90182363820643,0.251588982757101,1.78758254565715,1.38858027104897,1.64067687070055,-0.080752566549466,1.32174119385317,1.82348113285317,1.13987584211205,-0.473245515808507,-1.57359986683123,-0.0582058191450193,-1.12970669385344,-0.0359122268733306,-1.51376903768224,0.621439488659695,0.304475193993719,-0.462488973431151,"Lsat_1_v5_gn_0_14580","Cluster_02"
"Lsat_1_v5_gn_0_14680",-1.05788440961329,-1.33205818282995,0.292338364939748,-1.12427272170294,-0.659341679614203,1.72554837331855,0.938393730438125,0.479097956912543,-1.02159505800362,-0.491488217853364,-0.734534694825575,-0.423460036145275,-1.088795879927,-0.914861235462929,0.115729169904013,-0.753330530542239,0.442584138539654,-0.269089984989693,1.60328621072672,1.97986448151508,1.49011007852665,0.436038115156871,0.671178907493521,0.845310773420302,-0.2278963197562,1.34114902403868,2.11370918270668,-0.731995243243059,-0.803446471440101,-0.896268034722366,-0.684715954700911,0.234584017964747,0.776224466439584,-1.06703155467065,-0.57585531655646,-0.62722546544172,"Lsat_1_v5_gn_0_14680","Cluster_02"
