"clust","GeneID","GO"
"Cluster_05","Lsat_1_v5_gn_1_13261","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_1_13261","GO:0006334"
"Cluster_05","Lsat_1_v5_gn_1_13281","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_1_13281","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_1_13281","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_1_14180","GO:0009055"
"Cluster_05","Lsat_1_v5_gn_1_14180","GO:0016651"
"Cluster_05","Lsat_1_v5_gn_1_14180","GO:0042773"
"Cluster_05","Lsat_1_v5_gn_1_14180","GO:0051536"
"Cluster_05","Lsat_1_v5_gn_1_14180","GO:0055114"
"Cluster_05","Lsat_1_v5_gn_1_15860","GO:0006950"
"Cluster_05","Lsat_1_v5_gn_1_20100","GO:0004672"
"Cluster_05","Lsat_1_v5_gn_1_20100","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_1_20100","GO:0006468"
"Cluster_05","Lsat_1_v5_gn_1_20761","GO:0006629"
"Cluster_05","Lsat_1_v5_gn_1_21881","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_1_21881","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_1_22901","GO:0003682"
"Cluster_05","Lsat_1_v5_gn_1_25281","GO:0006400"
"Cluster_05","Lsat_1_v5_gn_1_25281","GO:0008479"
"Cluster_05","Lsat_1_v5_gn_1_25281","GO:0008616"
"Cluster_05","Lsat_1_v5_gn_1_25341","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_25341","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_1_25341","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_25341","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_25420","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_25420","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_1_25420","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_25420","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_27161","GO:0016020"
"Cluster_05","Lsat_1_v5_gn_1_29040","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_1_29220","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_29220","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_1_29220","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_29220","GO:0006412"
