"","Sample_01","Sample_02","Sample_03","Sample_04","Sample_05","Sample_06","Sample_07","Sample_08","Sample_09","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","GeneID","clust"
"Lsat_1_v5_gn_0_10920",1.24874688003491,0.869130853084506,0.0538552479129428,0.108294637953881,0.769664966827048,0.488928124167108,0.875721859831958,1.03018795995368,0.400541494622695,0.458428384414113,-2.20267578529284,-1.08154173013619,0.562057972406947,-2.12139715782078,-0.841348255168463,0.76051677270578,0.10479595042263,-1.16559039868009,-0.378437940782308,0.0601201635424745,"Lsat_1_v5_gn_0_10920","Cluster_06"
"Lsat_1_v5_gn_0_11100",-0.0852699471784576,-0.104875759533778,-0.10086174627592,0.77519058071708,-0.648538589732484,1.08981860986477,0.0589992129518129,1.38889682781102,1.80210530848244,1.21122615892102,-0.798948333402685,-0.971092171204147,1.16693961259222,-1.07202212672128,0.418164610836647,-0.947857570983472,0.223482231090594,-1.84210441851219,-1.15870467931243,-0.404547810410761,"Lsat_1_v5_gn_0_11100","Cluster_06"
"Lsat_1_v5_gn_0_11181",-0.601597910313038,1.53988405751022,1.26771418032158,-0.713057079972143,-0.779629068371876,-0.479670579149115,1.43278537297877,0.720251558091744,0.620492689313222,1.31315885899716,-1.2880889635573,-1.30454241191124,0.363756394819494,-1.36001246085601,-0.119771574380557,1.22107945696376,0.141328340643136,-0.57335963947214,-0.223765108003547,-1.17695611365211,"Lsat_1_v5_gn_0_11181","Cluster_06"
"Lsat_1_v5_gn_0_12221",0.829496744625441,0.751954934404297,0.0781783666455067,0.286907733916039,1.11493831529695,0.28980425162594,1.61423139355107,-0.360052430586048,0.818043845928591,1.29868222728587,-2.03279592687913,-0.947428969797145,-0.0808222005721062,-1.72310795311144,-1.13418502511115,-0.345781692062001,0.243262896810404,-1.25627749481956,0.413480929858362,0.141470052990084,"Lsat_1_v5_gn_0_12221","Cluster_06"
"Lsat_1_v5_gn_0_12940",0.450873712396138,-0.174838136367948,2.05706302027292,0.0250684291825979,0.725604167368157,0.420652640403452,0.313429248783213,2.43695646947496,-0.550574236150068,0.325439619060687,-0.896850223845597,0.07671786756589,-0.725880239388227,-1.96363458737654,-1.24258762262509,0.16028406865123,-0.369408249477118,-0.490648723484647,-0.486023778022088,-0.0916434464219168,"Lsat_1_v5_gn_0_12940","Cluster_06"
"Lsat_1_v5_gn_0_1300",0.449810347727409,0.23975402647001,1.04323860833889,-0.00887988982593996,1.49687241638757,0.653455674346619,0.492045536610077,0.662779850819566,0.728364704719471,0.918802068647523,-1.72701760807592,0.278565517936217,-0.338588269015727,-0.187078575446251,1.01031282641348,-1.47274629584538,-1.55492874787906,-1.22405099576557,-1.60943120683388,0.148720010270915,"Lsat_1_v5_gn_0_1300","Cluster_06"
"Lsat_1_v5_gn_0_13160",1.18534382061691,0.426662264921652,1.42927052769945,-0.400665509030743,-0.433468524181269,0.919974679361869,0.534966450769229,0.937269568488704,0.488812539702989,1.04153137780866,-0.00379967867129421,-0.933594757414062,-1.00651833546942,-2.30046965967592,-1.26958243061589,0.53344362837264,-0.0367317112798513,0.827339245616114,-1.12230678694585,-0.817476710073923,"Lsat_1_v5_gn_0_13160","Cluster_06"
"Lsat_1_v5_gn_0_141",-0.892344594681607,1.29341602325568,-0.819196345292961,-0.23508884524677,0.998041029255643,-0.682081254853543,1.09757167397569,0.413570850066427,1.0633296745399,1.15446814331952,-0.745897876800936,-0.73421727843188,0.831833925032719,0.691121145343059,-0.55918233275431,-1.51786786938817,1.12860789828336,-1.77323859530201,-1.04566399240907,0.332818622089254,"Lsat_1_v5_gn_0_141","Cluster_06"
"Lsat_1_v5_gn_0_14641",0.980629746585394,0.44227286968335,1.42269274994978,-1.42069472481128,0.0694941828064104,0.89823797270939,0.559646313573967,1.03254444638497,-0.285029772840129,0.803968229249515,-0.804319060824389,0.499626760968664,0.879118426365562,-1.72227677398882,-0.61425856174387,-1.08072697599615,1.28017692923882,-0.723963690837711,-1.30851439560332,-0.908624670870136,"Lsat_1_v5_gn_0_14641","Cluster_06"
"Lsat_1_v5_gn_0_15201",1.58371775809503,-0.116662020792689,-0.411903859694576,0.0362416326294344,0.717458485437485,1.77358556898566,0.965951949428533,0.0295163428849797,0.203689450081568,-0.353410293527331,-1.06125157283469,-1.06543155932856,-0.601412704347317,-2.01781615269095,-0.118958489790468,0.690645383220483,0.0233547190655459,-1.42493455451052,-0.340316488109523,1.48793640579789,"Lsat_1_v5_gn_0_15201","Cluster_06"
