"","Sample_01","Sample_02","Sample_03","Sample_04","Sample_05","Sample_06","Sample_07","Sample_08","Sample_09","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","GeneID","clust"
"Lsat_1_v5_gn_0_10461",-0.374284867213456,-1.06777692938068,1.46103492011117,0.305864488715791,0.227489621933167,0.981972584262636,1.9909826707597,-0.14781271497081,0.390708553314749,-0.770479906117097,-1.06444360409723,-0.23661069756984,-0.684865536825285,-0.177303703994532,0.510224129234996,-0.226872295405191,0.363991224403962,1.88324615282265,0.406969057688582,-0.403573217438402,1.22202910578161,0.798468649833139,0.222538768686119,1.51664588784506,-0.48550049219919,0.295686536207636,1.41651674973351,-1.82873621196494,-2.28702926457498,-1.18833799933192,-1.28335411682761,-0.293287721637445,0.196146528088408,-0.888239717831446,-0.579485423632173,-0.202521208410685,"Lsat_1_v5_gn_0_10461","Cluster_04"
"Lsat_1_v5_gn_0_11100",-0.816294482698217,-0.349310222706469,0.568055267514465,0.743009534837399,-0.611551971991418,-0.296300946926863,0.754250632129404,0.60947695322825,-0.0879141249839968,-0.283384366221985,0.885948189130587,-0.0128440206770453,2.22443338397961,0.429867057660195,0.0158186049580369,0.538780373552872,1.78588217733077,1.7218644277238,-0.272912661045942,0.149084836506121,-1.01048016317871,-0.528922654677725,-0.113436670923197,0.830541110252977,0.2043551192957,0.140761518357153,-0.572773542231594,-2.22057082242919,-1.39138767078601,-1.65179958599684,-0.668917684264976,-2.46991775692933,0.36169131487755,0.433436004414577,0.667823661402754,0.29363918151728,"Lsat_1_v5_gn_0_11100","Cluster_04"
"Lsat_1_v5_gn_0_11501",1.60713868353786,-0.886340090294265,-1.24603186588841,-0.328934804241673,-0.623552795357154,0.415701326511452,0.872563053806587,-0.287749217813949,-0.297118256584582,0.964818403108843,0.676025175369499,-0.255958134724066,0.616550465159526,0.426877521992129,-0.277302713385477,0.0920833489877358,1.28639500580007,2.48074352406709,0.233052396827216,-1.73450579273118,-1.51001219937486,0.20319410525553,0.35921754156745,-0.3825662304297,0.642269193427336,-0.243912700626015,1.03465971595605,0.238337023268233,-0.69902876032415,-0.811046718065954,-0.344748419039522,-0.239542575567773,1.78205224893746,-2.09945028968722,-1.54514295707624,-0.11873421236789,"Lsat_1_v5_gn_0_11501","Cluster_04"
"Lsat_1_v5_gn_0_12601",1.11362862903738,1.05108112036504,-0.474723450019853,-0.52585595804573,-0.646285856976287,-0.997245408257641,0.364874430147777,0.924170446302491,0.821284890613766,1.51472434654157,1.17919363744949,-0.41490426248843,-0.213787394675815,0.502875557392357,0.333252376314286,-0.492026962341799,2.07167770548421,1.98099024165565,0.719381130175511,0.968738027585398,-0.237411084544293,0.0169336500746469,0.0304438752434349,-0.511786043755721,-1.17124507647965,-0.0635437259488922,-0.117904604631642,0.165706425846956,0.106092399815285,-1.88118191479862,-2.05166972600298,-1.77966982451388,-1.3937034383806,-0.431877625025738,-0.238213156308984,-0.222013376848697,"Lsat_1_v5_gn_0_12601","Cluster_04"
"Lsat_1_v5_gn_0_1300",-1.16873732098804,0.122065363914923,1.3637117150401,-0.00304368822618892,-1.02575606435166,-0.341389575287863,0.319708115729751,0.428646456050473,1.30603460276314,-0.257722438707834,0.783328308846086,0.376520300764543,0.43832151804165,-0.229824189212399,0.692089425394669,0.090292939319301,1.66645900908662,2.29941606091867,0.369232758469893,0.862770477360814,0.572752869986805,0.124101687446493,0.460573151277745,1.10327293855493,-0.468526410962413,0.309353581722225,-0.182519646842553,-2.63707413123545,-0.582064014166457,-1.25295410252748,-1.5875527897256,-1.74151321542573,-0.583381204135208,-0.143832830518551,-0.515126048354026,-0.967633610021397,"Lsat_1_v5_gn_0_1300","Cluster_04"
"Lsat_1_v5_gn_0_14641",0.413640894038588,0.671427592152635,0.665164396166126,1.05026416135809,-0.490796456737614,0.00587754550911596,0.302935472702069,-0.83726269711782,1.20564052425669,0.623485831842968,-0.0388605758837803,-0.0802839918968455,1.26605803482108,1.13353343789911,0.587204143591766,0.679676824325649,0.481365928474865,0.269676601043449,-0.80613502211226,1.10692455422971,-0.337535578715581,0.0857824594977195,0.923026864576906,-0.0511571040058738,0.688823891139324,-0.0895885659411239,-0.194807460147385,-0.986421802378595,-1.0422862199992,-3.22037042854379,-1.73666011732313,-0.361433685029211,-1.69866680381212,1.45367650465057,-0.248788271623762,-1.39313088100831,"Lsat_1_v5_gn_0_14641","Cluster_04"
"Lsat_1_v5_gn_0_15201",-0.427762860458245,-0.0170400464512083,1.37083471818876,-0.668971994810263,-1.07886081341559,-0.206286520641089,0.000990148197611407,0.68687244196631,-0.0535023298964788,0.427768779813061,1.13946703638105,1.55696277385794,0.32148774105049,0.00518559609102197,-0.630316892242701,1.27506152799989,2.52477061156961,2.41834107087484,-2.15036837647611,-0.569978110547416,-0.748588412186374,0.0228566748713684,-1.05342605412474,0.0513160124805267,-0.576347031901046,-0.723844138935657,-1.07553860682156,-1.48043649405616,-0.281534398455954,-0.178191942732498,-0.797644622474435,0.102814654075092,0.536243989908385,0.651410133109108,-0.493216243943113,0.119471980135668,"Lsat_1_v5_gn_0_15201","Cluster_04"
"Lsat_1_v5_gn_0_15220",-0.668949181651992,-0.189215561254984,-1.3596366167054,-0.822545935147548,-1.21364315679086,-0.00636644455225012,-0.181512510452069,0.543589692198529,-0.640234935553321,0.368203430012663,0.465866080515142,0.0447342722808475,1.04185767216347,0.940225725815746,1.39269590041832,0.913252715812767,2.6381124937425,2.00776909577801,0.265294453997089,0.0782132698234176,-0.327990075184066,-0.173045425383088,-0.0845154582718692,0.508998706392862,-0.512372466289533,-1.03428766563961,-0.301018402540155,-1.02773669290873,0.492229623780748,-2.43388962316836,-0.412491598118024,-1.87752340134763,0.476691870431346,0.612909180203836,0.516224539333262,-0.0398935717410515,"Lsat_1_v5_gn_0_15220","Cluster_04"
"Lsat_1_v5_gn_0_16520",-0.455439192869385,0.301083301980148,-1.15429396764558,-2.14440064005404,0.216537154833364,-0.941396746867823,0.122250044504899,1.1515362894488,-0.481298039634992,1.17641980473006,1.4116226852696,-0.742953006814182,-0.800927506360172,0.672832903608488,-0.0629690113093563,-0.00154935877808015,2.65212244972287,0.788038868562654,0.981809687653157,0.485989868849076,-0.643227457060095,-0.401050472748692,1.1185761768991,-0.35376038383137,0.0557188565259641,1.64799576314128,0.309122337097305,0.215519856583758,-0.5036033789715,-1.89352757712289,-1.45807680387202,0.191457628872124,-1.07079175279952,-0.300448541279347,0.361243531741633,-0.45016337200531,"Lsat_1_v5_gn_0_16520","Cluster_04"
"Lsat_1_v5_gn_0_16941",-0.739433134736612,1.91285378475207,-0.320788269457067,-1.02741355969994,0.897235118380103,-1.42473142757102,-0.701934112764822,1.46452656587328,1.08934654122826,-0.231538362461751,1.79237621100795,-0.181729309205885,-0.34920674378358,0.907768191926981,-0.647592936359993,0.451352973730434,1.48755810034726,0.262927410703215,-0.920422806951777,0.845957853033902,-1.06013537844949,-1.34932574307047,0.573642792404913,-0.729255293708912,0.181515513368119,0.456164917356237,-1.31315873232718,-1.1013767246141,1.2937880930477,-1.28663196904684,-1.01162306433981,0.211253150148119,-0.853073446227017,0.471040849795725,1.33566341142563,-0.385600463753651,"Lsat_1_v5_gn_0_16941","Cluster_04"
