"clust","GeneID","GO"
"Cluster_02","Lsat_1_v5_gn_1_17721","GO:0010181"
"Cluster_02","Lsat_1_v5_gn_1_17721","GO:0016491"
"Cluster_02","Lsat_1_v5_gn_1_17721","GO:0051536"
"Cluster_02","Lsat_1_v5_gn_1_17721","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_1_22141","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_22141","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_22320","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_1_22320","GO:0008234"
"Cluster_02","Lsat_1_v5_gn_1_22441","GO:0016021"
"Cluster_02","Lsat_1_v5_gn_1_23581","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_1_23581","GO:0009055"
"Cluster_02","Lsat_1_v5_gn_1_23581","GO:0016705"
"Cluster_02","Lsat_1_v5_gn_1_23581","GO:0020037"
"Cluster_02","Lsat_1_v5_gn_1_23581","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_1_25020","GO:0003824"
"Cluster_02","Lsat_1_v5_gn_1_25020","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_1_25281","GO:0006400"
"Cluster_02","Lsat_1_v5_gn_1_25281","GO:0008479"
"Cluster_02","Lsat_1_v5_gn_1_25281","GO:0008616"
"Cluster_02","Lsat_1_v5_gn_1_25721","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_1_25721","GO:0016758"
"Cluster_02","Lsat_1_v5_gn_1_26821","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_26821","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_26821","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_27540","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_27540","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_27540","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_28180","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_28480","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_1_28480","GO:0009055"
"Cluster_02","Lsat_1_v5_gn_1_28480","GO:0016705"
"Cluster_02","Lsat_1_v5_gn_1_28480","GO:0020037"
"Cluster_02","Lsat_1_v5_gn_1_28480","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_1_32261","GO:0046983"
"Cluster_02","Lsat_1_v5_gn_1_32600","GO:0016021"
"Cluster_02","Lsat_1_v5_gn_1_3281","GO:0019904"
"Cluster_02","Lsat_1_v5_gn_1_33441","GO:0006629"
"Cluster_02","Lsat_1_v5_gn_1_33441","GO:0016717"
"Cluster_02","Lsat_1_v5_gn_1_33441","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_1_33581","GO:0016787"
"Cluster_02","Lsat_1_v5_gn_1_35400","GO:0005634"
"Cluster_02","Lsat_1_v5_gn_1_35400","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_37081","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_1_37081","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_37081","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0000155"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0004871"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0007165"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0009584"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_41100","GO:0018298"
"Cluster_02","Lsat_1_v5_gn_1_42421","GO:0006952"
"Cluster_02","Lsat_1_v5_gn_1_42421","GO:0009607"
"Cluster_02","Lsat_1_v5_gn_1_4321","GO:0004553"
"Cluster_02","Lsat_1_v5_gn_1_4321","GO:0005975"
"Cluster_02","Lsat_1_v5_gn_1_4841","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_1_4841","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_4841","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_1_50520","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_50660","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_50660","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0003924"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0005525"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0005622"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0006184"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0006886"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0006913"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0007165"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0007264"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0015031"
"Cluster_02","Lsat_1_v5_gn_1_51321","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_51641","GO:0004478"
"Cluster_02","Lsat_1_v5_gn_1_51641","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_51641","GO:0006556"
"Cluster_02","Lsat_1_v5_gn_1_53261","GO:0005215"
"Cluster_02","Lsat_1_v5_gn_1_53261","GO:0006810"
"Cluster_02","Lsat_1_v5_gn_1_53261","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_53780","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_53780","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_53780","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_53961","GO:0015018"
"Cluster_02","Lsat_1_v5_gn_1_53961","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_54241","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_54241","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_54241","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_54241","GO:0030246"
"Cluster_02","Lsat_1_v5_gn_1_56260","GO:0003676"
"Cluster_02","Lsat_1_v5_gn_1_56280","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_57301","GO:0005634"
"Cluster_02","Lsat_1_v5_gn_1_58901","GO:0005576"
"Cluster_02","Lsat_1_v5_gn_1_58901","GO:0009664"
"Cluster_02","Lsat_1_v5_gn_1_61061","GO:0003777"
"Cluster_02","Lsat_1_v5_gn_1_61061","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_61061","GO:0005875"
"Cluster_02","Lsat_1_v5_gn_1_61061","GO:0007018"
"Cluster_02","Lsat_1_v5_gn_1_62921","GO:0030001"
"Cluster_02","Lsat_1_v5_gn_1_62921","GO:0046872"
"Cluster_02","Lsat_1_v5_gn_1_64601","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_64601","GO:0008270"
"Cluster_02","Lsat_1_v5_gn_1_65381","GO:0008270"
"Cluster_02","Lsat_1_v5_gn_1_65961","GO:0042626"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0016165"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0016702"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0046872"
"Cluster_02","Lsat_1_v5_gn_1_66961","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_1_69381","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_69381","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_69561","GO:0016021"
"Cluster_02","Lsat_1_v5_gn_1_69561","GO:0055085"
"Cluster_02","Lsat_1_v5_gn_1_69940","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_69940","GO:0016301"
"Cluster_02","Lsat_1_v5_gn_1_69940","GO:0016310"
"Cluster_02","Lsat_1_v5_gn_1_69940","GO:2001070"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0003924"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0005525"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0005622"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0006184"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0006886"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0006913"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0007165"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0007264"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0015031"
"Cluster_02","Lsat_1_v5_gn_1_69980","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_70060","GO:0046983"
"Cluster_02","Lsat_1_v5_gn_1_70280","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_1_70280","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_1_70280","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_1_72481","GO:0016787"
"Cluster_02","Lsat_1_v5_gn_1_72761","GO:0003682"
"Cluster_02","Lsat_1_v5_gn_1_75020","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_75260","GO:0005856"
"Cluster_02","Lsat_1_v5_gn_1_75260","GO:0030833"
"Cluster_02","Lsat_1_v5_gn_1_75561","GO:0005634"
"Cluster_02","Lsat_1_v5_gn_1_75561","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_82341","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_1_82341","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_1_82341","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_1_83221","GO:0003676"
"Cluster_02","Lsat_1_v5_gn_1_83221","GO:0003723"
"Cluster_02","Lsat_1_v5_gn_1_83221","GO:0003743"
"Cluster_02","Lsat_1_v5_gn_1_83221","GO:0006413"
