"clust","GeneID","GO"
"Cluster_04","Lsat_1_v5_gn_1_27540","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_28180","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_32261","GO:0046983"
"Cluster_04","Lsat_1_v5_gn_1_3281","GO:0019904"
"Cluster_04","Lsat_1_v5_gn_1_33441","GO:0006629"
"Cluster_04","Lsat_1_v5_gn_1_33441","GO:0016717"
"Cluster_04","Lsat_1_v5_gn_1_33441","GO:0055114"
"Cluster_04","Lsat_1_v5_gn_1_33581","GO:0016787"
"Cluster_04","Lsat_1_v5_gn_1_33720","GO:0000786"
"Cluster_04","Lsat_1_v5_gn_1_33720","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_1_33720","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_1_33720","GO:0006334"
"Cluster_04","Lsat_1_v5_gn_1_34861","GO:0005198"
"Cluster_04","Lsat_1_v5_gn_1_34861","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_34861","GO:0006886"
"Cluster_04","Lsat_1_v5_gn_1_34861","GO:0016192"
"Cluster_04","Lsat_1_v5_gn_1_34861","GO:0030117"
"Cluster_04","Lsat_1_v5_gn_1_35400","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_1_35400","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_36080","GO:0016817"
"Cluster_04","Lsat_1_v5_gn_1_36561","GO:0008375"
"Cluster_04","Lsat_1_v5_gn_1_36561","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_37081","GO:0003700"
"Cluster_04","Lsat_1_v5_gn_1_37081","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_37081","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0004617"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0006564"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0008152"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0016597"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0016616"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0048037"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0051287"
"Cluster_04","Lsat_1_v5_gn_1_39601","GO:0055114"
"Cluster_04","Lsat_1_v5_gn_1_40460","GO:0004650"
"Cluster_04","Lsat_1_v5_gn_1_40460","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_1_4160","GO:0008272"
"Cluster_04","Lsat_1_v5_gn_1_4160","GO:0015116"
"Cluster_04","Lsat_1_v5_gn_1_4160","GO:0016021"
"Cluster_04","Lsat_1_v5_gn_1_4321","GO:0004553"
"Cluster_04","Lsat_1_v5_gn_1_4321","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_1_4841","GO:0003700"
"Cluster_04","Lsat_1_v5_gn_1_4841","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_4841","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_1_50021","GO:0000276"
"Cluster_04","Lsat_1_v5_gn_1_50021","GO:0015078"
"Cluster_04","Lsat_1_v5_gn_1_50021","GO:0015986"
"Cluster_04","Lsat_1_v5_gn_1_50200","GO:0004332"
"Cluster_04","Lsat_1_v5_gn_1_50200","GO:0006096"
"Cluster_04","Lsat_1_v5_gn_1_50520","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_50660","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_50660","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0003924"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0005525"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0006184"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0006886"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0006913"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0007165"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0007264"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0015031"
"Cluster_04","Lsat_1_v5_gn_1_51321","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0000166"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0006810"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0016021"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0016887"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0017111"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0042626"
"Cluster_04","Lsat_1_v5_gn_1_52361","GO:0055085"
"Cluster_04","Lsat_1_v5_gn_1_53221","GO:0000287"
"Cluster_04","Lsat_1_v5_gn_1_53221","GO:0016616"
"Cluster_04","Lsat_1_v5_gn_1_53221","GO:0051287"
"Cluster_04","Lsat_1_v5_gn_1_53221","GO:0055114"
"Cluster_04","Lsat_1_v5_gn_1_53261","GO:0005215"
"Cluster_04","Lsat_1_v5_gn_1_53261","GO:0006810"
"Cluster_04","Lsat_1_v5_gn_1_53261","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_53780","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_53780","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_53780","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_53840","GO:0004842"
"Cluster_04","Lsat_1_v5_gn_1_53840","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_1_53840","GO:0006464"
"Cluster_04","Lsat_1_v5_gn_1_53961","GO:0015018"
"Cluster_04","Lsat_1_v5_gn_1_53961","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_54241","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_54241","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_54241","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_54241","GO:0030246"
"Cluster_04","Lsat_1_v5_gn_1_54721","GO:0003777"
"Cluster_04","Lsat_1_v5_gn_1_54721","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_54721","GO:0005875"
"Cluster_04","Lsat_1_v5_gn_1_54721","GO:0007018"
"Cluster_04","Lsat_1_v5_gn_1_55900","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_56260","GO:0003676"
"Cluster_04","Lsat_1_v5_gn_1_56280","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_56381","GO:0006950"
"Cluster_04","Lsat_1_v5_gn_1_57301","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_1_58760","GO:0003676"
"Cluster_04","Lsat_1_v5_gn_1_58901","GO:0005576"
"Cluster_04","Lsat_1_v5_gn_1_58901","GO:0009664"
"Cluster_04","Lsat_1_v5_gn_1_59401","GO:0016021"
"Cluster_04","Lsat_1_v5_gn_1_61061","GO:0003777"
"Cluster_04","Lsat_1_v5_gn_1_61061","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_61061","GO:0005875"
"Cluster_04","Lsat_1_v5_gn_1_61061","GO:0007018"
"Cluster_04","Lsat_1_v5_gn_1_61300","GO:0003682"
"Cluster_04","Lsat_1_v5_gn_1_61380","GO:0004190"
"Cluster_04","Lsat_1_v5_gn_1_61380","GO:0006508"
"Cluster_04","Lsat_1_v5_gn_1_61561","GO:0006508"
"Cluster_04","Lsat_1_v5_gn_1_61561","GO:0008236"
"Cluster_04","Lsat_1_v5_gn_1_62501","GO:0016021"
"Cluster_04","Lsat_1_v5_gn_1_62501","GO:0055085"
"Cluster_04","Lsat_1_v5_gn_1_62921","GO:0030001"
"Cluster_04","Lsat_1_v5_gn_1_62921","GO:0046872"
"Cluster_04","Lsat_1_v5_gn_1_64100","GO:0003700"
"Cluster_04","Lsat_1_v5_gn_1_64100","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_64100","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_1_64100","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_1_64300","GO:0005215"
"Cluster_04","Lsat_1_v5_gn_1_64300","GO:0006810"
"Cluster_04","Lsat_1_v5_gn_1_64300","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_64601","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_64601","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_1_64661","GO:0005215"
"Cluster_04","Lsat_1_v5_gn_1_64661","GO:0006810"
"Cluster_04","Lsat_1_v5_gn_1_64661","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_64981","GO:0007049"
"Cluster_04","Lsat_1_v5_gn_1_64981","GO:0016538"
"Cluster_04","Lsat_1_v5_gn_1_65381","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_1_65961","GO:0042626"
"Cluster_04","Lsat_1_v5_gn_1_6680","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_69381","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_69381","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0003924"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0005525"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0006184"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0006886"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0006913"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0007165"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0007264"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0015031"
"Cluster_04","Lsat_1_v5_gn_1_69980","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_70060","GO:0046983"
"Cluster_04","Lsat_1_v5_gn_1_70280","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_70280","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_70280","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_1_70780","GO:0004013"
"Cluster_04","Lsat_1_v5_gn_1_70780","GO:0006730"
"Cluster_04","Lsat_1_v5_gn_1_72060","GO:0005856"
"Cluster_04","Lsat_1_v5_gn_1_72060","GO:0005885"
"Cluster_04","Lsat_1_v5_gn_1_72060","GO:0030041"
"Cluster_04","Lsat_1_v5_gn_1_72060","GO:0034314"
"Cluster_04","Lsat_1_v5_gn_1_72481","GO:0016787"
"Cluster_04","Lsat_1_v5_gn_1_75020","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_1_75260","GO:0005856"
"Cluster_04","Lsat_1_v5_gn_1_75260","GO:0030833"
"Cluster_04","Lsat_1_v5_gn_1_75561","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_1_75561","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_76521","GO:0003779"
"Cluster_04","Lsat_1_v5_gn_1_76521","GO:0016043"
"Cluster_04","Lsat_1_v5_gn_1_76521","GO:0030036"
"Cluster_04","Lsat_1_v5_gn_1_82341","GO:0003700"
"Cluster_04","Lsat_1_v5_gn_1_82341","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_1_82341","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_1_82941","GO:0008152"
"Cluster_04","Lsat_1_v5_gn_1_82941","GO:0016758"
"Cluster_04","Lsat_1_v5_gn_1_83221","GO:0003676"
"Cluster_04","Lsat_1_v5_gn_1_83221","GO:0003723"
"Cluster_04","Lsat_1_v5_gn_1_83221","GO:0003743"
"Cluster_04","Lsat_1_v5_gn_1_83221","GO:0006413"
"Cluster_04","Lsat_1_v5_gn_1_87300","GO:0000148"
"Cluster_04","Lsat_1_v5_gn_1_87300","GO:0003843"
"Cluster_04","Lsat_1_v5_gn_1_87300","GO:0006075"
"Cluster_04","Lsat_1_v5_gn_1_87300","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_91820","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_1_9340","GO:0008152"
"Cluster_04","Lsat_1_v5_gn_1_9340","GO:0016597"
"Cluster_04","Lsat_1_v5_gn_1_95860","GO:0008146"
"Cluster_04","Lsat_1_v5_gn_1_95920","GO:0008146"
"Cluster_04","Lsat_1_v5_gn_1_97840","GO:0005516"
"Cluster_04","Lsat_1_v5_gn_1_98861","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_1_98861","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_1_98861","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_2_100181","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_100181","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_2_100181","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_2_100181","GO:0009725"
"Cluster_04","Lsat_1_v5_gn_2_100261","GO:0003700"
"Cluster_04","Lsat_1_v5_gn_2_100261","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_2_100261","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_2_100261","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_2_101300","GO:0000148"
"Cluster_04","Lsat_1_v5_gn_2_101300","GO:0003843"
"Cluster_04","Lsat_1_v5_gn_2_101300","GO:0006075"
"Cluster_04","Lsat_1_v5_gn_2_101300","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_2_10161","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_2_10161","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_10161","GO:0016773"
"Cluster_04","Lsat_1_v5_gn_2_103120","GO:0005506"
"Cluster_04","Lsat_1_v5_gn_2_103120","GO:0019825"
"Cluster_04","Lsat_1_v5_gn_2_103120","GO:0020037"
"Cluster_04","Lsat_1_v5_gn_2_107601","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_2_107601","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_2_107701","GO:0004553"
"Cluster_04","Lsat_1_v5_gn_2_107701","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_108461","GO:0004553"
"Cluster_04","Lsat_1_v5_gn_2_108461","GO:0004563"
"Cluster_04","Lsat_1_v5_gn_2_108461","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_108781","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_2_108781","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_2_109681","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_109681","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_2_109681","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_2_109721","GO:0004672"
"Cluster_04","Lsat_1_v5_gn_2_109721","GO:0005524"
"Cluster_04","Lsat_1_v5_gn_2_109721","GO:0006468"
"Cluster_04","Lsat_1_v5_gn_2_110761","GO:0005506"
"Cluster_04","Lsat_1_v5_gn_2_110761","GO:0009055"
"Cluster_04","Lsat_1_v5_gn_2_110761","GO:0016705"
"Cluster_04","Lsat_1_v5_gn_2_110761","GO:0020037"
"Cluster_04","Lsat_1_v5_gn_2_110761","GO:0055114"
"Cluster_04","Lsat_1_v5_gn_2_111141","GO:0005506"
"Cluster_04","Lsat_1_v5_gn_2_111141","GO:0009055"
"Cluster_04","Lsat_1_v5_gn_2_111141","GO:0016705"
"Cluster_04","Lsat_1_v5_gn_2_111141","GO:0020037"
"Cluster_04","Lsat_1_v5_gn_2_111141","GO:0055114"
"Cluster_04","Lsat_1_v5_gn_2_111241","GO:0030001"
"Cluster_04","Lsat_1_v5_gn_2_111241","GO:0046872"
"Cluster_04","Lsat_1_v5_gn_2_112180","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_112180","GO:0046983"
"Cluster_04","Lsat_1_v5_gn_2_112481","GO:0005515"
"Cluster_04","Lsat_1_v5_gn_2_112481","GO:0008270"
"Cluster_04","Lsat_1_v5_gn_2_114740","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_114740","GO:0003899"
"Cluster_04","Lsat_1_v5_gn_2_114740","GO:0006351"
"Cluster_04","Lsat_1_v5_gn_2_114740","GO:0032549"
"Cluster_04","Lsat_1_v5_gn_2_115141","GO:0003676"
"Cluster_04","Lsat_1_v5_gn_2_115161","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_115161","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_2_115161","GO:0043565"
"Cluster_04","Lsat_1_v5_gn_2_115380","GO:0005097"
"Cluster_04","Lsat_1_v5_gn_2_115380","GO:0005622"
"Cluster_04","Lsat_1_v5_gn_2_115380","GO:0032313"
"Cluster_04","Lsat_1_v5_gn_2_118160","GO:0008168"
"Cluster_04","Lsat_1_v5_gn_2_11861","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_11861","GO:0016853"
"Cluster_04","Lsat_1_v5_gn_2_11861","GO:0019318"
"Cluster_04","Lsat_1_v5_gn_2_11881","GO:0008152"
"Cluster_04","Lsat_1_v5_gn_2_11881","GO:0008168"
"Cluster_04","Lsat_1_v5_gn_2_120001","GO:0008152"
"Cluster_04","Lsat_1_v5_gn_2_120001","GO:0016758"
"Cluster_04","Lsat_1_v5_gn_2_120280","GO:0030246"
"Cluster_04","Lsat_1_v5_gn_2_120641","GO:0003993"
"Cluster_04","Lsat_1_v5_gn_2_121140","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_121140","GO:0016773"
"Cluster_04","Lsat_1_v5_gn_2_12201","GO:0004190"
"Cluster_04","Lsat_1_v5_gn_2_12201","GO:0006508"
"Cluster_04","Lsat_1_v5_gn_2_12381","GO:0003677"
"Cluster_04","Lsat_1_v5_gn_2_12381","GO:0005634"
"Cluster_04","Lsat_1_v5_gn_2_12381","GO:0006355"
"Cluster_04","Lsat_1_v5_gn_2_12381","GO:0009725"
"Cluster_04","Lsat_1_v5_gn_2_124260","GO:0004185"
"Cluster_04","Lsat_1_v5_gn_2_124260","GO:0006508"
"Cluster_04","Lsat_1_v5_gn_2_124481","GO:0006826"
"Cluster_04","Lsat_1_v5_gn_2_124481","GO:0006879"
"Cluster_04","Lsat_1_v5_gn_2_124481","GO:0008199"
"Cluster_04","Lsat_1_v5_gn_2_125121","GO:0004553"
"Cluster_04","Lsat_1_v5_gn_2_125121","GO:0005975"
"Cluster_04","Lsat_1_v5_gn_2_125300","GO:0015079"
"Cluster_04","Lsat_1_v5_gn_2_125300","GO:0016020"
"Cluster_04","Lsat_1_v5_gn_2_125300","GO:0071805"
"Cluster_04","Lsat_1_v5_gn_2_126100","GO:0005215"
