"","Sample_01","Sample_02","Sample_03","Sample_04","Sample_05","Sample_06","Sample_07","Sample_08","Sample_09","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","GeneID","clust"
"Lsat_1_v5_gn_0_10560",-0.261935093990119,-0.0808383868977011,-0.449431399872271,-0.0186706638589541,0.687040925381761,1.76500428356901,-0.662558229825004,-0.705074549405147,-0.875967843116114,-1.26239398401438,-0.869179306070881,-0.609807325069863,-1.65462878364199,-0.914164946599909,0.379606397878553,0.354674232322321,-1.9139075850304,-2.36632736549761,0.819544860197889,0.183037458095638,0.650672726379542,0.470621292507558,0.135852092852493,1.23892429277529,0.275244035486645,-0.824639858064273,0.339317999403732,0.630031627391877,0.128865022473177,1.26098917748641,0.390587669766987,0.85798644280945,2.5247139642986,0.59449971753379,-0.414565789328232,0.196876891672095,"Lsat_1_v5_gn_0_10560","Cluster_06"
"Lsat_1_v5_gn_0_10840",-0.528215072658563,-0.135606169434112,0.392140391701427,-0.0224751066024158,-0.247409848905814,0.999316032537601,1.36531056918797,-0.646545709601636,-0.473191490948729,-0.751721192409038,-0.684914786389521,-1.45960168139895,-0.585256172445483,-0.377382506244824,-0.180312795499115,1.88886920460598,-1.33862804961272,-1.17436562837428,0.779221840850476,0.610542013886911,-0.35712578447072,1.26391531360164,0.966388242462541,-1.81281724771601,0.640527536514078,-0.34474555649234,1.23979004869291,-0.525358125672681,-0.297979190750119,-0.377809764952213,-0.230198380845273,0.850162239307013,2.8999580019217,-0.280090807314461,-1.31709755458908,0.252707188057831,"Lsat_1_v5_gn_0_10840","Cluster_06"
"Lsat_1_v5_gn_0_11001",-0.344663854229453,-1.00944034971321,1.53768270175425,-1.12836514669545,-0.819655718344692,0.107215456193081,-1.31056905522048,-0.633283134109009,-0.845683456424333,-0.496147200151999,-0.766467764783175,-0.794230063046005,-1.70561501616559,-0.727868138135977,0.438928524123942,-0.628282312590575,-0.507984917758492,-1.13540148347926,-0.45328235116788,-0.905367539955676,0.295911336592108,-0.320992448561153,-0.0528468923729901,1.72099281954339,0.699765982056305,0.837757805645435,-0.90586416481258,1.2573641869376,1.21476027769404,1.5557772396295,-0.142720587056415,1.60888592667449,1.77805690039753,0.823075705578187,0.825058401601468,0.933498330353073,"Lsat_1_v5_gn_0_11001","Cluster_06"
"Lsat_1_v5_gn_0_11181",-1.02403210667125,-0.822380058742195,1.136597936973,-0.121336444044612,0.503448949688055,1.47845422457237,-0.298181972872518,-0.42444333701532,0.57354182252885,-0.857520634742215,-0.208530493448185,1.62463203634212,-0.0101585605872463,1.1082937537768,1.51079477555812,0.501958206576251,-0.153460848457946,0.0625131532255896,-2.28954089392389,-2.38004228135957,-0.402230402189469,-1.59292080380907,-0.409929997559055,1.09259869679732,0.620541845246573,-0.555167090417367,0.341686579715883,-0.772754492335882,-0.950681266303682,1.71373973031006,-0.311731076581034,0.557466304170209,0.987341193029455,0.148766760166567,-0.313135396062611,-0.0641978115541385,"Lsat_1_v5_gn_0_11181","Cluster_06"
"Lsat_1_v5_gn_0_14341",-1.11506172694657,-0.411892592511029,-2.25148134370095,-0.79767463281273,-0.441546358656179,1.85132499338375,-0.491056883550371,-0.744459036003709,-1.19325505724258,0.0452327324705696,-0.450490206217933,0.0818417836960303,0.323334260997351,0.104831184368715,1.65242593760631,0.777727221786812,0.34296287211852,0.652644847799407,-1.43516417198356,-0.766165727569413,-0.682236740125028,-1.27582838278031,-1.1750006627761,1.29793597674559,0.620455265312025,-0.471735834591157,0.735600980576654,-0.806130043819755,0.463557864656059,-0.251041424348931,0.979774250625293,1.09915046627471,2.23236725516192,0.314605651100283,0.604122554794751,0.580324726161557,"Lsat_1_v5_gn_0_14341","Cluster_06"
"Lsat_1_v5_gn_0_14541",0.293994956792783,-0.0315662097407497,-1.71015615504816,0.306241863986332,1.58913795848391,0.130092046552924,0.136705042314653,1.6517771726725,0.150990480413449,-0.366697079716715,-0.268660908114557,-0.482038892775436,-0.622307367194493,-0.722737213700242,-0.668049587312771,-1.05723219611174,-1.83891137071017,-0.48614669344289,-1.87800124260171,-1.1516468941149,-1.62234884251602,-0.327785134868651,-0.594263213788069,0.933776721881335,-0.0452777748190134,0.533747061586274,-0.816156004222481,0.860777250100792,1.16494878826189,1.4065148841375,0.67270327208068,0.641448820268615,0.603305033790395,1.11264517671671,1.80305754522918,0.698118705528889,"Lsat_1_v5_gn_0_14541","Cluster_06"
"Lsat_1_v5_gn_0_15241",-0.267108609329173,1.46782437622821,1.68633249852125,0.480867346286122,0.767660756735854,1.65142252298442,-1.15771551841816,-0.0364612683969091,0.0487798912022384,-0.740299662957004,0.0543675846562399,-0.0603316293474822,-0.271028557580984,0.550714672123989,1.24698248270277,-0.0898676666503325,-1.90922046000676,-1.6410237640175,-0.430405094690791,0.315644069557864,-0.86187221006631,-0.937843722012742,-0.748472070459818,0.987351816819525,-0.676872213005059,-1.5534680602585,-1.58185748330226,-0.0781159704318213,1.39171167680461,1.76925995074477,0.347701851193794,0.173662566937138,1.25679605879071,-0.521286928380521,-0.555355953521627,-0.0784732794557059,"Lsat_1_v5_gn_0_15241","Cluster_06"
"Lsat_1_v5_gn_0_15921",-1.52117206748842,0.70672095797753,0.540027562463157,0.710382884811238,2.1990025311766,0.080849412498412,0.231385982044025,1.03990992576308,0.387630798712936,-1.53681979332717,-0.636680494245056,0.823199112508038,-0.387621337506418,1.0370700423658,-0.00469894252625708,0.504221833728795,-1.36220299584657,-1.17198567356769,-2.59530537447629,-1.3722783040748,-1.06013664951947,-0.696997939120674,-0.566932842132852,-0.337318516146165,0.280900845412043,-0.125118765103743,-0.414643949260915,0.116963241689063,1.31447205195215,0.0801011491353211,0.399216677325379,1.74096301816013,0.428608256587429,-0.229242764611755,0.816534741825439,0.580995382817691,"Lsat_1_v5_gn_0_15921","Cluster_06"
"Lsat_1_v5_gn_0_17001",1.18993242906304,1.6863405702772,0.940446054841441,1.31137992994333,0.502124336267069,-0.306621962974521,-1.1682577325701,-0.316106954493952,0.756660395148964,-0.594895853137464,0.0490032479173945,-0.136081862525612,0.142401387166593,0.746972907776585,-0.233224682348618,0.0740886679306696,-1.10869073264885,-0.737147944836304,-1.9173711915508,-1.64027312478475,-1.37584008423673,-1.15427181140064,-1.23247052570405,0.701675208476387,1.71398880878814,0.0190929240837667,-1.10518208501201,-0.954232027092272,0.117509966723232,0.582220489919932,0.763908053060693,1.383752771609,1.56565487624438,0.368659571313209,0.25412019361788,-0.889264214852162,"Lsat_1_v5_gn_0_17001","Cluster_06"
"Lsat_1_v5_gn_0_18100",-0.637061849066806,-0.466335750165142,-1.07893582567366,-0.45078271421545,0.296884909911284,1.86685216552647,0.82512432679314,-0.715047377930874,-0.525250975120352,-0.591761221364408,-0.36812201283519,-0.0889882904129513,-0.23257929123613,0.169317624117318,0.865084393108275,0.57800356574141,-0.527099209196677,-0.2886335153136,-1.3729597735425,-1.18775404113786,-1.53419515755569,-1.5801091426345,-1.39222986211462,1.01493600949097,1.00715468807694,-1.13635194249701,0.532991538299174,0.484659196130083,0.661542081485023,-0.182077387472446,0.373444636564398,1.59732398429185,2.86714479290502,0.109893959966368,0.514336199554458,0.591581267523659,"Lsat_1_v5_gn_0_18100","Cluster_06"
