"clust","GeneID","GO"
"Cluster_01","Lsat_1_v5_gn_1_11080","GO:0016887"
"Cluster_01","Lsat_1_v5_gn_1_11080","GO:0017111"
"Cluster_01","Lsat_1_v5_gn_1_113301","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_1_113301","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_1_117781","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_1_124381","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_124381","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_124421","GO:0004252"
"Cluster_01","Lsat_1_v5_gn_1_124421","GO:0006508"
"Cluster_01","Lsat_1_v5_gn_1_128740","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_1_128740","GO:0003917"
"Cluster_01","Lsat_1_v5_gn_1_128740","GO:0003918"
"Cluster_01","Lsat_1_v5_gn_1_128740","GO:0005694"
"Cluster_01","Lsat_1_v5_gn_1_128740","GO:0006265"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0003723"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0003746"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0006452"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0008612"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0043022"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0045901"
"Cluster_01","Lsat_1_v5_gn_1_13341","GO:0045905"
"Cluster_01","Lsat_1_v5_gn_1_14381","GO:0004176"
"Cluster_01","Lsat_1_v5_gn_1_14381","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_14381","GO:0006508"
"Cluster_01","Lsat_1_v5_gn_1_14381","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_14841","GO:0016773"
"Cluster_01","Lsat_1_v5_gn_1_16041","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_19080","GO:0003697"
"Cluster_01","Lsat_1_v5_gn_1_19640","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_22481","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_24041","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_24200","GO:0009116"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0003712"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0004402"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_1_28741","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_29020","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_1_2921","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_2921","GO:0015991"
"Cluster_01","Lsat_1_v5_gn_1_2921","GO:0016820"
"Cluster_01","Lsat_1_v5_gn_1_2921","GO:0033178"
"Cluster_01","Lsat_1_v5_gn_1_32681","GO:0001522"
"Cluster_01","Lsat_1_v5_gn_1_32681","GO:0003723"
"Cluster_01","Lsat_1_v5_gn_1_32681","GO:0009451"
"Cluster_01","Lsat_1_v5_gn_1_32681","GO:0009982"
"Cluster_01","Lsat_1_v5_gn_1_33641","GO:0005452"
"Cluster_01","Lsat_1_v5_gn_1_33641","GO:0006820"
"Cluster_01","Lsat_1_v5_gn_1_33641","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_33641","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_33780","GO:0005471"
"Cluster_01","Lsat_1_v5_gn_1_33780","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_33780","GO:0006810"
"Cluster_01","Lsat_1_v5_gn_1_33780","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0004470"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0006108"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0016616"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0016619"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0051287"
"Cluster_01","Lsat_1_v5_gn_1_36941","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_3881","GO:0003913"
"Cluster_01","Lsat_1_v5_gn_1_3881","GO:0006281"
"Cluster_01","Lsat_1_v5_gn_1_39541","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_1_39541","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_40980","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_1_40980","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_41340","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_41340","GO:0004871"
"Cluster_01","Lsat_1_v5_gn_1_41340","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_41340","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_41340","GO:0007165"
"Cluster_01","Lsat_1_v5_gn_1_4360","GO:0015986"
"Cluster_01","Lsat_1_v5_gn_1_4360","GO:0045261"
"Cluster_01","Lsat_1_v5_gn_1_4360","GO:0046933"
"Cluster_01","Lsat_1_v5_gn_1_4360","GO:0046961"
"Cluster_01","Lsat_1_v5_gn_1_50821","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_5160","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_1_5160","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_54060","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_1_54060","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_5460","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_54761","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_1_54761","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_56821","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_56821","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_59200","GO:0009269"
"Cluster_01","Lsat_1_v5_gn_1_59641","GO:0006012"
"Cluster_01","Lsat_1_v5_gn_1_59641","GO:0008108"
"Cluster_01","Lsat_1_v5_gn_1_59641","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_62940","GO:0000166"
"Cluster_01","Lsat_1_v5_gn_1_62940","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_62940","GO:0016887"
"Cluster_01","Lsat_1_v5_gn_1_62940","GO:0017111"
"Cluster_01","Lsat_1_v5_gn_1_64481","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_64820","GO:0000786"
"Cluster_01","Lsat_1_v5_gn_1_64820","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_1_64820","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_1_64820","GO:0006334"
"Cluster_01","Lsat_1_v5_gn_1_64901","GO:0010277"
"Cluster_01","Lsat_1_v5_gn_1_64901","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_64901","GO:0051537"
"Cluster_01","Lsat_1_v5_gn_1_64901","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_66321","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0005506"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0016165"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0016702"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0046872"
"Cluster_01","Lsat_1_v5_gn_1_66961","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_69320","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_1_69320","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_69561","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_69561","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_1_69920","GO:0005525"
"Cluster_01","Lsat_1_v5_gn_1_70200","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_1_70200","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_1_71501","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_1_71501","GO:0003852"
"Cluster_01","Lsat_1_v5_gn_1_71501","GO:0009098"
"Cluster_01","Lsat_1_v5_gn_1_71701","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_71701","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_71701","GO:0022857"
"Cluster_01","Lsat_1_v5_gn_1_71701","GO:0022891"
"Cluster_01","Lsat_1_v5_gn_1_71701","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_1_72761","GO:0003682"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_7820","GO:0005509"
"Cluster_01","Lsat_1_v5_gn_1_81581","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_81581","GO:0050660"
"Cluster_01","Lsat_1_v5_gn_1_81581","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_8721","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_1_8721","GO:0008080"
"Cluster_01","Lsat_1_v5_gn_1_8721","GO:0051536"
"Cluster_01","Lsat_1_v5_gn_1_88080","GO:0009772"
"Cluster_01","Lsat_1_v5_gn_1_88080","GO:0019684"
"Cluster_01","Lsat_1_v5_gn_1_88080","GO:0045156"
"Cluster_01","Lsat_1_v5_gn_1_9360","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0015935"
"Cluster_01","Lsat_1_v5_gn_2_100821","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_103001","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_103001","GO:0016772"
"Cluster_01","Lsat_1_v5_gn_2_104981","GO:0005506"
"Cluster_01","Lsat_1_v5_gn_2_104981","GO:0016226"
"Cluster_01","Lsat_1_v5_gn_2_104981","GO:0051536"
"Cluster_01","Lsat_1_v5_gn_2_105521","GO:0003682"
"Cluster_01","Lsat_1_v5_gn_2_106480","GO:0005215"
"Cluster_01","Lsat_1_v5_gn_2_106480","GO:0006810"
"Cluster_01","Lsat_1_v5_gn_2_106480","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_106520","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_106520","GO:0016841"
"Cluster_01","Lsat_1_v5_gn_2_106861","GO:0030001"
"Cluster_01","Lsat_1_v5_gn_2_106861","GO:0046872"
"Cluster_01","Lsat_1_v5_gn_2_107320","GO:0005737"
"Cluster_01","Lsat_1_v5_gn_2_107320","GO:0006629"
"Cluster_01","Lsat_1_v5_gn_2_107320","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_107320","GO:0016627"
"Cluster_01","Lsat_1_v5_gn_2_108480","GO:0046854"
"Cluster_01","Lsat_1_v5_gn_2_110080","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_2_110080","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_110080","GO:0043565"
"Cluster_01","Lsat_1_v5_gn_2_110521","GO:0000786"
"Cluster_01","Lsat_1_v5_gn_2_110521","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_2_110521","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_2_110521","GO:0006334"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0000166"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0015979"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0015995"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0016851"
"Cluster_01","Lsat_1_v5_gn_2_111701","GO:0017111"
"Cluster_01","Lsat_1_v5_gn_2_111720","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_114120","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_116080","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_118301","GO:0006457"
"Cluster_01","Lsat_1_v5_gn_2_126800","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_126800","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_2_126800","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_2_126800","GO:0006351"
"Cluster_01","Lsat_1_v5_gn_2_126800","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_128500","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_128500","GO:0003723"
"Cluster_01","Lsat_1_v5_gn_2_130560","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_130560","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_130560","GO:0016747"
"Cluster_01","Lsat_1_v5_gn_2_130560","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0006952"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0007165"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0043531"
"Cluster_01","Lsat_1_v5_gn_2_131981","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_132660","GO:0005847"
"Cluster_01","Lsat_1_v5_gn_2_132660","GO:0006378"
"Cluster_01","Lsat_1_v5_gn_2_132660","GO:0006379"
"Cluster_01","Lsat_1_v5_gn_2_132660","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0005506"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0016705"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0031418"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_133400","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_133400","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_134080","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_134080","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_134960","GO:0008171"
"Cluster_01","Lsat_1_v5_gn_2_134960","GO:0046983"
"Cluster_01","Lsat_1_v5_gn_2_135921","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_18880","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_18880","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_34800","GO:0009521"
"Cluster_01","Lsat_1_v5_gn_2_34800","GO:0009767"
"Cluster_01","Lsat_1_v5_gn_2_34800","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_34800","GO:0016168"
"Cluster_01","Lsat_1_v5_gn_2_34800","GO:0019684"
"Cluster_01","Lsat_1_v5_gn_2_37520","GO:0006777"
"Cluster_01","Lsat_1_v5_gn_2_37520","GO:0032324"
"Cluster_01","Lsat_1_v5_gn_2_40021","GO:0005198"
"Cluster_01","Lsat_1_v5_gn_2_40021","GO:0009507"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0043565"
"Cluster_01","Lsat_1_v5_gn_2_42860","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_42860","GO:0016746"
"Cluster_01","Lsat_1_v5_gn_2_50580","GO:0005507"
"Cluster_01","Lsat_1_v5_gn_2_50580","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_50580","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_50780","GO:0009772"
"Cluster_01","Lsat_1_v5_gn_2_50780","GO:0019684"
"Cluster_01","Lsat_1_v5_gn_2_50780","GO:0045156"
"Cluster_01","Lsat_1_v5_gn_2_51240","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_51240","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_51240","GO:0022857"
"Cluster_01","Lsat_1_v5_gn_2_51240","GO:0022891"
"Cluster_01","Lsat_1_v5_gn_2_51240","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_52260","GO:0000287"
"Cluster_01","Lsat_1_v5_gn_2_52260","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_52260","GO:0030976"
"Cluster_01","Lsat_1_v5_gn_2_52580","GO:0010277"
"Cluster_01","Lsat_1_v5_gn_2_52580","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_52580","GO:0051537"
"Cluster_01","Lsat_1_v5_gn_2_52580","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_53100","GO:0005506"
"Cluster_01","Lsat_1_v5_gn_2_53100","GO:0009055"
"Cluster_01","Lsat_1_v5_gn_2_53100","GO:0016705"
"Cluster_01","Lsat_1_v5_gn_2_53100","GO:0020037"
"Cluster_01","Lsat_1_v5_gn_2_53100","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_53800","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_2_53800","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_2_53800","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_53800","GO:0043565"
"Cluster_01","Lsat_1_v5_gn_2_56480","GO:0003755"
"Cluster_01","Lsat_1_v5_gn_2_56480","GO:0006457"
"Cluster_01","Lsat_1_v5_gn_2_60220","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_60220","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_60281","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_60281","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_64821","GO:0016747"
"Cluster_01","Lsat_1_v5_gn_2_64840","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_64840","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_2_65001","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_65001","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_2_66660","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_67741","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_69560","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_69560","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_69560","GO:0016747"
"Cluster_01","Lsat_1_v5_gn_2_69560","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_75740","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_75740","GO:0016624"
"Cluster_01","Lsat_1_v5_gn_2_76281","GO:0005737"
"Cluster_01","Lsat_1_v5_gn_2_76880","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_76880","GO:0016746"
"Cluster_01","Lsat_1_v5_gn_2_77261","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_77261","GO:0044237"
"Cluster_01","Lsat_1_v5_gn_2_77261","GO:0050662"
"Cluster_01","Lsat_1_v5_gn_2_79320","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_79320","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_79320","GO:0022857"
"Cluster_01","Lsat_1_v5_gn_2_79320","GO:0022891"
"Cluster_01","Lsat_1_v5_gn_2_79320","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_81541","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_85480","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_2_86121","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_86121","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_2_86121","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_86240","GO:0004657"
"Cluster_01","Lsat_1_v5_gn_2_86240","GO:0006537"
"Cluster_01","Lsat_1_v5_gn_2_86240","GO:0006562"
"Cluster_01","Lsat_1_v5_gn_2_86240","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_89480","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_91541","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_91541","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_91720","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_91720","GO:0050660"
"Cluster_01","Lsat_1_v5_gn_2_91720","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_92400","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_92400","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_93961","GO:0004185"
"Cluster_01","Lsat_1_v5_gn_2_93961","GO:0006508"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0004386"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0008026"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0015095"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0015693"
"Cluster_01","Lsat_1_v5_gn_2_95241","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_96721","GO:0003868"
"Cluster_01","Lsat_1_v5_gn_2_96721","GO:0009072"
"Cluster_01","Lsat_1_v5_gn_2_96721","GO:0016701"
"Cluster_01","Lsat_1_v5_gn_2_96721","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0015095"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0015693"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0030001"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0046873"
"Cluster_01","Lsat_1_v5_gn_2_96860","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_97920","GO:0003995"
"Cluster_01","Lsat_1_v5_gn_2_97920","GO:0016627"
"Cluster_01","Lsat_1_v5_gn_2_97920","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_98320","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_3_100261","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_3_100261","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_3_100261","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_3_10081","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_3_102300","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_3_104200","GO:0009772"
"Cluster_01","Lsat_1_v5_gn_3_104200","GO:0019684"
"Cluster_01","Lsat_1_v5_gn_3_104200","GO:0045156"
"Cluster_01","Lsat_1_v5_gn_3_109941","GO:0004416"
"Cluster_01","Lsat_1_v5_gn_3_109941","GO:0006750"
"Cluster_01","Lsat_1_v5_gn_3_109941","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_3_109941","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_3_113260","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_3_113260","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_3_113260","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_3_113260","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_3_113300","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_3_113300","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_3_113300","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_3_113300","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_3_113300","GO:0015934"
"Cluster_01","Lsat_1_v5_gn_3_11340","GO:0009055"
"Cluster_01","Lsat_1_v5_gn_3_11340","GO:0015035"
"Cluster_01","Lsat_1_v5_gn_3_11340","GO:0045454"
"Cluster_01","Lsat_1_v5_gn_3_113801","GO:0010024"
"Cluster_01","Lsat_1_v5_gn_3_113801","GO:0016636"
"Cluster_01","Lsat_1_v5_gn_3_113801","GO:0050897"
