"clust","GeneID","GO"
"Cluster_01","Lsat_1_v5_gn_1_58201","GO:0004842"
"Cluster_01","Lsat_1_v5_gn_1_58201","GO:0016567"
"Cluster_01","Lsat_1_v5_gn_1_58340","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_58340","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_58461","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_58461","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_65921","GO:0008219"
"Cluster_01","Lsat_1_v5_gn_1_65921","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_1_66080","GO:0006855"
"Cluster_01","Lsat_1_v5_gn_1_66080","GO:0015238"
"Cluster_01","Lsat_1_v5_gn_1_66080","GO:0015297"
"Cluster_01","Lsat_1_v5_gn_1_66080","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_1_66080","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_1_66741","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_66741","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_66741","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_66741","GO:0048544"
"Cluster_01","Lsat_1_v5_gn_1_67440","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_67440","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_67440","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_68460","GO:0005198"
"Cluster_01","Lsat_1_v5_gn_1_68460","GO:0009507"
"Cluster_01","Lsat_1_v5_gn_1_70440","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_1_70440","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_1_70440","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_1_70440","GO:0043565"
"Cluster_01","Lsat_1_v5_gn_1_71221","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_71221","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_73121","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_73121","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_73121","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_1_73921","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_1_76480","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_76480","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_1_76480","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_77960","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_1_77960","GO:0006886"
"Cluster_01","Lsat_1_v5_gn_1_81560","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_1_81560","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_1_81560","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_1_8600","GO:0046872"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_1_95121","GO:0015935"
"Cluster_01","Lsat_1_v5_gn_2_101440","GO:0005634"
"Cluster_01","Lsat_1_v5_gn_2_101440","GO:0006511"
"Cluster_01","Lsat_1_v5_gn_2_101440","GO:0007275"
"Cluster_01","Lsat_1_v5_gn_2_103381","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_2_103381","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_104961","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_2_104961","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_105521","GO:0003682"
"Cluster_01","Lsat_1_v5_gn_2_106540","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_106540","GO:0016841"
"Cluster_01","Lsat_1_v5_gn_2_107620","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_107620","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_107620","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_11081","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_11081","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_11081","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_111280","GO:0000145"
"Cluster_01","Lsat_1_v5_gn_2_111280","GO:0006887"
"Cluster_01","Lsat_1_v5_gn_2_112360","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_112960","GO:0000151"
"Cluster_01","Lsat_1_v5_gn_2_112960","GO:0004842"
"Cluster_01","Lsat_1_v5_gn_2_112960","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_112960","GO:0016567"
"Cluster_01","Lsat_1_v5_gn_2_116181","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_116301","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_118200","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_118200","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_119480","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_119480","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_119480","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_121140","GO:0005975"
"Cluster_01","Lsat_1_v5_gn_2_121140","GO:0016773"
"Cluster_01","Lsat_1_v5_gn_2_123461","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_123461","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_123461","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_124621","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_124621","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_124621","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_125401","GO:0004853"
"Cluster_01","Lsat_1_v5_gn_2_125401","GO:0006779"
"Cluster_01","Lsat_1_v5_gn_2_125840","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_128141","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_128141","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_128141","GO:0022857"
"Cluster_01","Lsat_1_v5_gn_2_128141","GO:0022891"
"Cluster_01","Lsat_1_v5_gn_2_128141","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_128161","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_128161","GO:0016491"
"Cluster_01","Lsat_1_v5_gn_2_128161","GO:0016747"
"Cluster_01","Lsat_1_v5_gn_2_128161","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_130641","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_2_130641","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_131600","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0006952"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0007165"
"Cluster_01","Lsat_1_v5_gn_2_13161","GO:0043531"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0005506"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0016705"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0031418"
"Cluster_01","Lsat_1_v5_gn_2_132700","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_133681","GO:0004553"
"Cluster_01","Lsat_1_v5_gn_2_133681","GO:0005975"
"Cluster_01","Lsat_1_v5_gn_2_135880","GO:0005216"
"Cluster_01","Lsat_1_v5_gn_2_135880","GO:0006811"
"Cluster_01","Lsat_1_v5_gn_2_135880","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_135880","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_15441","GO:0008519"
"Cluster_01","Lsat_1_v5_gn_2_15441","GO:0015696"
"Cluster_01","Lsat_1_v5_gn_2_15441","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_15441","GO:0072488"
"Cluster_01","Lsat_1_v5_gn_2_15600","GO:0009522"
"Cluster_01","Lsat_1_v5_gn_2_15600","GO:0009538"
"Cluster_01","Lsat_1_v5_gn_2_15600","GO:0015979"
"Cluster_01","Lsat_1_v5_gn_2_18820","GO:0004806"
"Cluster_01","Lsat_1_v5_gn_2_18820","GO:0006629"
"Cluster_01","Lsat_1_v5_gn_2_20341","GO:0005216"
"Cluster_01","Lsat_1_v5_gn_2_20341","GO:0006811"
"Cluster_01","Lsat_1_v5_gn_2_20341","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_20341","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_29401","GO:0004568"
"Cluster_01","Lsat_1_v5_gn_2_29401","GO:0006032"
"Cluster_01","Lsat_1_v5_gn_2_29401","GO:0008061"
"Cluster_01","Lsat_1_v5_gn_2_29401","GO:0016998"
"Cluster_01","Lsat_1_v5_gn_2_3220","GO:0009765"
"Cluster_01","Lsat_1_v5_gn_2_3220","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_35081","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_35081","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_37381","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_37381","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_37381","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_38000","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_38000","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_38000","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_40101","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_2_41161","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_41240","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_41240","GO:0008652"
"Cluster_01","Lsat_1_v5_gn_2_41240","GO:0016836"
"Cluster_01","Lsat_1_v5_gn_2_41240","GO:0051539"
"Cluster_01","Lsat_1_v5_gn_2_41261","GO:0003676"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0003700"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_42120","GO:0043565"
"Cluster_01","Lsat_1_v5_gn_2_53860","GO:0000151"
"Cluster_01","Lsat_1_v5_gn_2_53860","GO:0004842"
"Cluster_01","Lsat_1_v5_gn_2_53860","GO:0016567"
"Cluster_01","Lsat_1_v5_gn_2_54080","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_54080","GO:0016020"
"Cluster_01","Lsat_1_v5_gn_2_57021","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_57021","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_57021","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_59461","GO:0004553"
"Cluster_01","Lsat_1_v5_gn_2_59461","GO:0005975"
"Cluster_01","Lsat_1_v5_gn_2_60220","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_60220","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_60281","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_60281","GO:0016758"
"Cluster_01","Lsat_1_v5_gn_2_62541","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_62541","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_62541","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_62541","GO:0030247"
"Cluster_01","Lsat_1_v5_gn_2_64181","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_64181","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_64320","GO:0016884"
"Cluster_01","Lsat_1_v5_gn_2_65961","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_65961","GO:0008270"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0000166"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0000287"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0004012"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0006812"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0015914"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0019829"
"Cluster_01","Lsat_1_v5_gn_2_67020","GO:0046872"
"Cluster_01","Lsat_1_v5_gn_2_68440","GO:0004190"
"Cluster_01","Lsat_1_v5_gn_2_68440","GO:0006508"
"Cluster_01","Lsat_1_v5_gn_2_71880","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_71880","GO:0016740"
"Cluster_01","Lsat_1_v5_gn_2_72320","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_72320","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_72960","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_77221","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_77221","GO:0009058"
"Cluster_01","Lsat_1_v5_gn_2_77780","GO:0000166"
"Cluster_01","Lsat_1_v5_gn_2_77780","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_77780","GO:0017111"
"Cluster_01","Lsat_1_v5_gn_2_82241","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_2_82860","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_82860","GO:0016811"
"Cluster_01","Lsat_1_v5_gn_2_83661","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_87480","GO:0005509"
"Cluster_01","Lsat_1_v5_gn_2_88760","GO:0047800"
"Cluster_01","Lsat_1_v5_gn_2_88760","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_2_89480","GO:0005515"
"Cluster_01","Lsat_1_v5_gn_2_91541","GO:0016021"
"Cluster_01","Lsat_1_v5_gn_2_91541","GO:0055085"
"Cluster_01","Lsat_1_v5_gn_2_95161","GO:0003824"
"Cluster_01","Lsat_1_v5_gn_2_95161","GO:0008152"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0004672"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0005524"
"Cluster_01","Lsat_1_v5_gn_2_95760","GO:0006468"
"Cluster_01","Lsat_1_v5_gn_2_97980","GO:0003995"
"Cluster_01","Lsat_1_v5_gn_2_97980","GO:0016627"
"Cluster_01","Lsat_1_v5_gn_2_97980","GO:0055114"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0003735"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0005622"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0005840"
"Cluster_01","Lsat_1_v5_gn_3_100660","GO:0006412"
"Cluster_01","Lsat_1_v5_gn_3_101901","GO:0003677"
"Cluster_01","Lsat_1_v5_gn_3_101901","GO:0006355"
"Cluster_01","Lsat_1_v5_gn_3_103780","GO:0016787"
"Cluster_01","Lsat_1_v5_gn_3_111240","GO:0004109"
"Cluster_01","Lsat_1_v5_gn_3_111240","GO:0006779"
"Cluster_01","Lsat_1_v5_gn_3_111240","GO:0055114"
